date,time,latitude,longitude,number,step,surface,u10,v10
2020-01-16,2200,34.8,-118.6,0,0 days,0.0,1.9089903,4.605918
2020-01-16,2200,34.8,-118.35,0,0 days,0.0,3.7233214,5.7809668
2020-01-16,2200,34.8,-118.1,0,0 days,0.0,5.255426,5.246299
2020-01-16,2200,34.8,-117.85,0,0 days,0.0,5.1661925,4.0755224
2020-01-16,2200,34.8,-117.6,0,0 days,0.0,3.9514709,3.7735205
2020-01-16,2200,34.55,-119.1,0,0 days,0.0,0.82756937,2.5396338
2020-01-16,2200,34.55,-118.85,0,0 days,0.0,1.3610166,3.1640234
2020-01-16,2200,34.55,-118.6,0,0 days,0.0,2.2376037,4.345542
2020-01-16,2200,34.55,-118.35,0,0 days,0.0,2.458795,5.125205
2020-01-16,2200,34.55,-118.1,0,0 days,0.0,3.1067443,4.6277685
2020-01-16,2200,34.55,-117.85,0,0 days,0.0,2.6154113,3.9229345
2020-01-16,2200,34.55,-117.6,0,0 days,0.0,2.0747619,4.069175
2020-01-16,2200,34.3,-119.1,0,0 days,0.0,1.618585,2.2420263
2020-01-16,2200,34.3,-118.85,0,0 days,0.0,1.9973692,2.3887548
2020-01-16,2200,34.3,-118.6,0,0 days,0.0,1.6079649,3.0579443
2020-01-16,2200,34.3,-118.35,0,0 days,0.0,1.3934873,3.8406591
2020-01-16,2200,34.3,-118.1,0,0 days,0.0,0.9807676,3.7090673
2020-01-16,2200,34.3,-117.85,0,0 days,0.0,0.8298887,3.184165
2020-01-16,2200,34.3,-117.6,0,0 days,0.0,1.1119932,3.3877783
2020-01-16,2200,34.05,-119.1,0,0 days,0.0,2.705255,2.3910742
2020-01-16,2200,34.05,-118.85,0,0 days,0.0,3.3204894,1.614585
2020-01-16,2200,34.05,-118.6,0,0 days,0.0,2.8588195,2.081748
2020-01-16,2200,34.05,-118.35,0,0 days,0.0,1.8108457,2.784751
2020-01-16,2200,34.05,-118.1,0,0 days,0.0,1.2761778,2.88729
2020-01-16,2200,34.05,-117.85,0,0 days,0.0,1.1350645,2.751914
2020-01-16,2200,34.05,-117.6,0,0 days,0.0,1.1797422,2.6670752
2020-01-16,2200,33.8,-119.1,0,0 days,0.0,3.6528869,2.2404394
2020-01-16,2200,33.8,-118.85,0,0 days,0.0,4.4730773,1.4213477
2020-01-16,2200,33.8,-118.6,0,0 days,0.0,4.351129,1.2600929
2020-01-16,2200,33.8,-118.35,0,0 days,0.0,3.3602843,1.8135597
2020-01-16,2200,33.8,-118.1,0,0 days,0.0,2.2437072,2.5580664
2020-01-16,2200,33.8,-117.85,0,0 days,0.0,1.7655576,2.647788
2020-01-16,2200,33.8,-117.6,0,0 days,0.0,1.370294,2.296836
2020-01-16,2200,33.55,-119.1,0,0 days,0.0,4.20672,2.0926123
2020-01-16,2200,33.55,-118.85,0,0 days,0.0,4.99151,1.5004493
2020-01-16,2200,33.55,-118.6,0,0 days,0.0,4.991998,1.1999122
2020-01-16,2200,33.55,-118.35,0,0 days,0.0,4.118463,1.1881934
2020-01-16,2200,33.55,-118.1,0,0 days,0.0,2.9647765,1.8328468
2020-01-16,2200,33.55,-117.85,0,0 days,0.0,1.7023252,2.3955908
2020-01-16,2200,33.55,-117.6,0,0 days,0.0,1.3140196,2.3673925
2020-01-16,2200,33.3,-119.1,0,0 days,0.0,4.727838,2.0119238
2020-01-16,2200,33.3,-118.85,0,0 days,0.0,5.3367248,1.4023048
2020-01-16,2200,33.3,-118.6,0,0 days,0.0,5.505182,0.9229346
2020-01-16,2200,33.3,-118.35,0,0 days,0.0,4.6415343,0.8356543
2020-01-16,2200,33.3,-118.1,0,0 days,0.0,3.0469298,1.1150733
2020-01-16,2200,33.3,-117.85,0,0 days,0.0,1.5813535,1.7842628
2020-01-16,2200,33.3,-117.6,0,0 days,0.0,1.1757139,2.477622
2020-01-16,2200,33.05,-119.1,0,0 days,0.0,5.294,1.6968604
2020-01-16,2200,33.05,-118.85,0,0 days,0.0,5.7393126,1.0924903
2020-01-16,2200,33.05,-118.6,0,0 days,0.0,5.9391418,0.5985938
2020-01-16,2200,33.05,-118.35,0,0 days,0.0,5.243463,0.39583498
2020-01-16,2200,33.05,-118.1,0,0 days,0.0,3.667047,0.6127539
2020-01-16,2200,33.05,-117.85,0,0 days,0.0,2.000299,1.3822852
2020-01-16,2200,33.05,-117.6,0,0 days,0.0,1.5358213,2.2233496
2020-01-16,2200,32.8,-119.1,0,0 days,0.0,5.383844,1.3343116
2020-01-16,2200,32.8,-118.85,0,0 days,0.0,5.7352843,0.7106543
2020-01-16,2200,32.8,-118.6,0,0 days,0.0,5.8463683,0.15938479
2020-01-16,2200,32.8,-118.35,0,0 days,0.0,5.376886,0.027670924
2020-01-16,2200,32.8,-118.1,0,0 days,0.0,4.500177,0.46822268
2020-01-16,2200,32.8,-117.85,0,0 days,0.0,3.0225158,1.2639991
2020-01-16,2200,32.8,-117.6,0,0 days,0.0,2.1597228,2.015586
2020-01-16,2300,34.8,-119.1,0,0 days,0.0,0.24737829,3.385469
2020-01-16,2300,34.8,-118.85,0,0 days,0.0,-0.0692721,3.7928176
2020-01-16,2300,34.8,-118.6,0,0 days,0.0,1.1051664,4.9386916
2020-01-16,2300,34.8,-118.35,0,0 days,0.0,3.0795317,6.075166
2020-01-16,2300,34.8,-118.1,0,0 days,0.0,4.687808,5.764009
2020-01-16,2300,34.8,-117.85,0,0 days,0.0,4.8152494,5.0810256
2020-01-16,2300,34.8,-117.6,0,0 days,0.0,3.8948393,4.937593
2020-01-16,2300,34.55,-119.1,0,0 days,0.0,0.5153226,2.6869826
2020-01-16,2300,34.55,-118.85,0,0 days,0.0,0.8270902,3.5771194
2020-01-16,2300,34.55,-118.6,0,0 days,0.0,1.734683,4.7647414
2020-01-16,2300,34.55,-118.35,0,0 days,0.0,2.0305815,5.335054
2020-01-16,2300,34.55,-118.1,0,0 days,0.0,2.772769,4.8727736
2020-01-16,2300,34.55,-117.85,0,0 days,0.0,2.3933744,4.359468
2020-01-16,2300,34.55,-117.6,0,0 days,0.0,1.9920073,4.616548
2020-01-16,2300,34.3,-119.1,0,0 days,0.0,1.5728178,2.3650832
2020-01-16,2300,34.3,-118.85,0,0 days,0.0,1.7025785,2.781221
2020-01-16,2300,34.3,-118.6,0,0 days,0.0,1.257144,3.4247756
2020-01-16,2300,34.3,-118.35,0,0 days,0.0,1.113101,3.9338088
2020-01-16,2300,34.3,-118.1,0,0 days,0.0,0.84088415,3.5756545
2020-01-16,2300,34.3,-117.85,0,0 days,0.0,0.8218412,3.1480422
2020-01-16,2300,34.3,-117.6,0,0 days,0.0,1.305728,3.486421
2020-01-16,2300,34.05,-119.1,0,0 days,0.0,2.679263,2.6385207
2020-01-16,2300,34.05,-118.85,0,0 days,0.0,2.929019,2.2005324
2020-01-16,2300,34.05,-118.6,0,0 days,0.0,2.441226,2.5793166
2020-01-16,2300,34.05,-118.35,0,0 days,0.0,1.6549711,2.9113479
2020-01-16,2300,34.05,-118.1,0,0 days,0.0,1.3181791,2.7625442
2020-01-16,2300,34.05,-117.85,0,0 days,0.0,1.2898588,2.56772
2020-01-16,2300,34.05,-117.6,0,0 days,0.0,1.5374174,2.6507277
2020-01-16,2300,33.8,-119.1,0,0 days,0.0,3.5703764,2.5690627
2020-01-16,2300,33.8,-118.85,0,0 days,0.0,3.9678373,2.071382
2020-01-16,2300,33.8,-118.6,0,0 days,0.0,4.0513334,1.8035599
2020-01-16,2300,33.8,-118.35,0,0 days,0.0,3.415347,2.0043654
2020-01-16,2300,33.8,-118.1,0,0 days,0.0,2.5579252,2.5290236
2020-01-16,2300,33.8,-117.85,0,0 days,0.0,2.159854,2.5650344
2020-01-16,2300,33.8,-117.6,0,0 days,0.0,1.8447905,2.392671
2020-01-16,2300,33.55,-119.1,0,0 days,0.0,4.1226225,2.2046828
2020-01-16,2300,33.55,-118.85,0,0 days,0.0,4.477359,1.8277298
2020-01-16,2300,33.55,-118.6,0,0 days,0.0,4.7044096,1.4795853
2020-01-16,2300,33.55,-118.35,0,0 days,0.0,4.5027494,1.331514
2020-01-16,2300,33.55,-118.1,0,0 days,0.0,3.6797514,1.8132035
2020-01-16,2300,33.55,-117.85,0,0 days,0.0,2.416812,2.3416457
2020-01-16,2300,33.55,-117.6,0,0 days,0.0,1.9097319,2.4457717
2020-01-16,2300,33.3,-119.1,0,0 days,0.0,4.667056,1.9086624
2020-01-16,2300,33.3,-118.85,0,0 days,0.0,4.8712797,1.4748245
2020-01-16,2300,33.3,-118.6,0,0 days,0.0,5.1976957,1.1321732
2020-01-16,2300,33.3,-118.35,0,0 days,0.0,5.009219,0.93869174
2020-01-16,2300,33.3,-118.1,0,0 days,0.0,4.03522,1.0442826
2020-01-16,2300,33.3,-117.85,0,0 days,0.0,2.6956205,1.6285111
2020-01-16,2300,33.3,-117.6,0,0 days,0.0,1.995059,2.3788772
2020-01-16,2300,33.05,-119.1,0,0 days,0.0,5.1210356,1.6501175
2020-01-16,2300,33.05,-118.85,0,0 days,0.0,5.3967924,1.1889359
2020-01-16,2300,33.05,-118.6,0,0 days,0.0,5.6934233,0.7559525
2020-01-16,2300,33.05,-118.35,0,0 days,0.0,5.5516996,0.31857455
2020-01-16,2300,33.05,-118.1,0,0 days,0.0,4.6245756,0.33163607
2020-01-16,2300,33.05,-117.85,0,0 days,0.0,3.3258696,1.0599076
2020-01-16,2300,33.05,-117.6,0,0 days,0.0,2.616763,2.081514
2020-01-16,2300,32.8,-119.1,0,0 days,0.0,5.408023,1.3139359
2020-01-16,2300,32.8,-118.85,0,0 days,0.0,5.5912504,0.79147494
2020-01-16,2300,32.8,-118.6,0,0 days,0.0,5.692813,0.19357455
2020-01-16,2300,32.8,-118.35,0,0 days,0.0,5.670474,-0.15835416
2020-01-16,2300,32.8,-118.1,0,0 days,0.0,5.2368803,0.0848099
2020-01-16,2300,32.8,-117.85,0,0 days,0.0,4.0048246,0.8446976
2020-01-16,2300,32.8,-117.6,0,0 days,0.0,2.975894,1.9247757
2020-01-17,0000,34.8,-119.1,0,0 days,0.0,0.54939514,3.3575475
2020-01-17,0000,34.8,-118.85,0,0 days,0.0,0.3991266,3.7150915
2020-01-17,0000,34.8,-118.6,0,0 days,0.0,1.608355,4.971073
2020-01-17,0000,34.8,-118.35,0,0 days,0.0,3.6233697,6.071903
2020-01-17,0000,34.8,-118.1,0,0 days,0.0,5.2737603,5.698002
2020-01-17,0000,34.8,-117.85,0,0 days,0.0,5.0791802,5.1315956
2020-01-17,0000,34.8,-117.6,0,0 days,0.0,3.6366754,5.2495155
2020-01-17,0000,34.55,-119.1,0,0 days,0.0,0.65254456,2.2392614
2020-01-17,0000,34.55,-118.85,0,0 days,0.0,1.3307672,3.3431432
2020-01-17,0000,34.55,-118.6,0,0 days,0.0,2.3345513,4.6178017
2020-01-17,0000,34.55,-118.35,0,0 days,0.0,2.6625543,5.2282753
2020-01-17,0000,34.55,-118.1,0,0 days,0.0,3.313067,4.7428017
2020-01-17,0000,34.55,-117.85,0,0 days,0.0,2.558062,4.3326454
2020-01-17,0000,34.55,-117.6,0,0 days,0.0,1.7368951,4.758915
2020-01-17,0000,34.3,-119.1,0,0 days,0.0,1.3859429,1.8103063
2020-01-17,0000,34.3,-118.85,0,0 days,0.0,2.028277,2.4754674
2020-01-17,0000,34.3,-118.6,0,0 days,0.0,1.9960504,3.1871374
2020-01-17,0000,34.3,-118.35,0,0 days,0.0,1.8640924,3.7382848
2020-01-17,0000,34.3,-118.1,0,0 days,0.0,1.264483,3.432987
2020-01-17,0000,34.3,-117.85,0,0 days,0.0,0.8670221,3.0834997
2020-01-17,0000,34.3,-117.6,0,0 days,0.0,1.0910211,3.4882848
2020-01-17,0000,34.05,-119.1,0,0 days,0.0,2.255694,2.3295934
2020-01-17,0000,34.05,-118.85,0,0 days,0.0,3.0374322,2.0540807
2020-01-17,0000,34.05,-118.6,0,0 days,0.0,2.9263482,2.497318
2020-01-17,0000,34.05,-118.35,0,0 days,0.0,2.314776,2.6895788
2020-01-17,0000,34.05,-118.1,0,0 days,0.0,1.7100396,2.540775
2020-01-17,0000,34.05,-117.85,0,0 days,0.0,1.3390679,2.558231
2020-01-17,0000,34.05,-117.6,0,0 days,0.0,1.3726373,2.7554967
2020-01-17,0000,33.8,-119.1,0,0 days,0.0,3.0966363,2.3620641
2020-01-17,0000,33.8,-118.85,0,0 days,0.0,3.8921685,2.059574
2020-01-17,0000,33.8,-118.6,0,0 days,0.0,3.9396539,2.035526
2020-01-17,0000,33.8,-118.35,0,0 days,0.0,3.3976617,2.1333044
2020-01-17,0000,33.8,-118.1,0,0 days,0.0,2.8004937,2.436405
2020-01-17,0000,33.8,-117.85,0,0 days,0.0,2.245562,2.6280553
2020-01-17,0000,33.8,-117.6,0,0 days,0.0,1.7892632,2.6433141
2020-01-17,0000,33.55,-119.1,0,0 days,0.0,3.3105035,2.0448034
2020-01-17,0000,33.55,-118.85,0,0 days,0.0,3.983111,1.8404577
2020-01-17,0000,33.55,-118.6,0,0 days,0.0,4.1211724,1.8325231
2020-01-17,0000,33.55,-118.35,0,0 days,0.0,4.0992,1.8676794
2020-01-17,0000,33.55,-118.1,0,0 days,0.0,3.6278863,2.1870153
2020-01-17,0000,33.55,-117.85,0,0 days,0.0,2.6227593,2.4478796
2020-01-17,0000,33.55,-117.6,0,0 days,0.0,1.9843316,2.637821
2020-01-17,0000,33.3,-119.1,0,0 days,0.0,3.4064507,2.0000036
2020-01-17,0000,33.3,-118.85,0,0 days,0.0,3.9375787,1.6783483
2020-01-17,0000,33.3,-118.6,0,0 days,0.0,4.165484,1.7078893
2020-01-17,0000,33.3,-118.35,0,0 days,0.0,4.187945,1.7329137
2020-01-17,0000,33.3,-118.1,0,0 days,0.0,3.9256158,1.6358678
2020-01-17,0000,33.3,-117.85,0,0 days,0.0,3.0657525,1.7636755
2020-01-17,0000,33.3,-117.6,0,0 days,0.0,2.245562,2.262821
2020-01-17,0000,33.05,-119.1,0,0 days,0.0,3.4922662,2.1087682
2020-01-17,0000,33.05,-118.85,0,0 days,0.0,4.059893,1.6245153
2020-01-17,0000,33.05,-118.6,0,0 days,0.0,4.3419976,1.5594518
2020-01-17,0000,33.05,-118.35,0,0 days,0.0,4.476519,1.2918737
2020-01-17,0000,33.05,-118.1,0,0 days,0.0,4.2636285,1.01807
2020-01-17,0000,33.05,-117.85,0,0 days,0.0,3.799395,1.087528
2020-01-17,0000,33.05,-117.6,0,0 days,0.0,3.0966363,1.8078649
2020-01-17,0000,32.8,-119.1,0,0 days,0.0,3.3970513,1.9953649
2020-01-17,0000,32.8,-118.85,0,0 days,0.0,4.0154595,1.4533727
2020-01-17,0000,32.8,-118.6,0,0 days,0.0,4.3363824,1.0994909
2020-01-17,0000,32.8,-118.35,0,0 days,0.0,4.587725,0.8176305
2020-01-17,0000,32.8,-118.1,0,0 days,0.0,4.825518,0.67273307
2020-01-17,0000,32.8,-117.85,0,0 days,0.0,4.4093804,0.85693717
2020-01-17,0000,32.8,-117.6,0,0 days,0.0,3.629229,1.6171911
2020-01-17,0100,34.8,-119.1,0,0 days,0.0,0.36527145,2.4393568
2020-01-17,0100,34.8,-118.85,0,0 days,0.0,0.38699996,2.8248549
2020-01-17,0100,34.8,-118.6,0,0 days,0.0,1.3303593,3.9385023
2020-01-17,0100,34.8,-118.35,0,0 days,0.0,3.0613165,5.1908216
2020-01-17,0100,34.8,-118.1,0,0 days,0.0,4.829383,5.3645277
2020-01-17,0100,34.8,-117.85,0,0 days,0.0,5.258094,4.6506605
2020-01-17,0100,34.8,-117.6,0,0 days,0.0,4.491004,4.21902
2020-01-17,0100,34.55,-119.1,0,0 days,0.0,0.42337692,1.7738295
2020-01-17,0100,34.55,-118.85,0,0 days,0.0,1.0193242,2.6382093
2020-01-17,0100,34.55,-118.6,0,0 days,0.0,1.8022832,3.814601
2020-01-17,0100,34.55,-118.35,0,0 days,0.0,2.1770391,4.684596
2020-01-17,0100,34.55,-118.1,0,0 days,0.0,2.9724493,4.6489515
2020-01-17,0100,34.55,-117.85,0,0 days,0.0,2.5940313,4.0221205
2020-01-17,0100,34.55,-117.6,0,0 days,0.0,2.2176886,4.0311537
2020-01-17,0100,34.3,-119.1,0,0 days,0.0,0.4990605,1.5667982
2020-01-17,0100,34.3,-118.85,0,0 days,0.0,1.2674931,2.0970716
2020-01-17,0100,34.3,-118.6,0,0 days,0.0,1.4180058,2.5530043
2020-01-17,0100,34.3,-118.35,0,0 days,0.0,1.4348515,3.1938734
2020-01-17,0100,34.3,-118.1,0,0 days,0.0,1.025916,3.0708265
2020-01-17,0100,34.3,-117.85,0,0 days,0.0,0.8140019,2.6684828
2020-01-17,0100,34.3,-117.6,0,0 days,0.0,0.99649704,2.9477797
2020-01-17,0100,34.05,-119.1,0,0 days,0.0,0.86026657,2.6192884
2020-01-17,0100,34.05,-118.85,0,0 days,0.0,1.8636845,2.2136488
2020-01-17,0100,34.05,-118.6,0,0 days,0.0,1.9847783,2.358058
2020-01-17,0100,34.05,-118.35,0,0 days,0.0,1.584876,2.1094007
2020-01-17,0100,34.05,-118.1,0,0 days,0.0,1.1686162,1.9491224
2020-01-17,0100,34.05,-117.85,0,0 days,0.0,1.0077275,1.9150648
2020-01-17,0100,34.05,-117.6,0,0 days,0.0,0.96402633,1.9615736
2020-01-17,0100,33.8,-119.1,0,0 days,0.0,1.4034795,3.267726
2020-01-17,0100,33.8,-118.85,0,0 days,0.0,2.4847784,2.6888685
2020-01-17,0100,33.8,-118.6,0,0 days,0.0,2.8531866,2.2425795
2020-01-17,0100,33.8,-118.35,0,0 days,0.0,2.5089483,1.9225111
2020-01-17,0100,33.8,-118.1,0,0 days,0.0,2.0287237,1.8468275
2020-01-17,0100,33.8,-117.85,0,0 days,0.0,1.7200078,1.8760023
2020-01-17,0100,33.8,-117.6,0,0 days,0.0,1.1901006,1.6560316
2020-01-17,0100,33.55,-119.1,0,0 days,0.0,1.6970586,3.1334486
2020-01-17,0100,33.55,-118.85,0,0 days,0.0,2.9175177,2.3803968
2020-01-17,0100,33.55,-118.6,0,0 days,0.0,3.4817266,2.0200453
2020-01-17,0100,33.55,-118.35,0,0 days,0.0,3.3784552,2.0591078
2020-01-17,0100,33.55,-118.1,0,0 days,0.0,2.9097052,2.103053
2020-01-17,0100,33.55,-117.85,0,0 days,0.0,2.2004766,2.069728
2020-01-17,0100,33.55,-117.6,0,0 days,0.0,1.5597295,1.9569349
2020-01-17,0100,33.3,-119.1,0,0 days,0.0,1.9291142,2.8722181
2020-01-17,0100,33.3,-118.85,0,0 days,0.0,3.100379,2.045802
2020-01-17,0100,33.3,-118.6,0,0 days,0.0,3.781043,1.9148207
2020-01-17,0100,33.3,-118.35,0,0 days,0.0,3.65055,2.026637
2020-01-17,0100,33.3,-118.1,0,0 days,0.0,3.2292852,2.0511732
2020-01-17,0100,33.3,-117.85,0,0 days,0.0,2.7242804,1.9856215
2020-01-17,0100,33.3,-117.6,0,0 days,0.0,2.2139044,2.0279799
2020-01-17,0100,33.05,-119.1,0,0 days,0.0,2.142127,2.8734388
2020-01-17,0100,33.05,-118.85,0,0 days,0.0,2.9261847,2.0731459
2020-01-17,0100,33.05,-118.6,0,0 days,0.0,3.6389532,1.8591566
2020-01-17,0100,33.05,-118.35,0,0 days,0.0,3.7522345,1.8023939
2020-01-17,0100,33.05,-118.1,0,0 days,0.0,3.4101934,1.7048597
2020-01-17,0100,33.05,-117.85,0,0 days,0.0,3.3078985,1.5187025
2020-01-17,0100,33.05,-117.6,0,0 days,0.0,3.0869513,1.6852064
2020-01-17,0100,32.8,-119.1,0,0 days,0.0,1.9563359,2.9406996
2020-01-17,0100,32.8,-118.85,0,0 days,0.0,2.7494268,2.1052504
2020-01-17,0100,32.8,-118.6,0,0 days,0.0,3.5575323,1.6258802
2020-01-17,0100,32.8,-118.35,0,0 days,0.0,3.8319464,1.5171156
2020-01-17,0100,32.8,-118.1,0,0 days,0.0,3.8693,1.4229994
2020-01-17,0100,32.8,-117.85,0,0 days,0.0,3.7389288,1.2950697
2020-01-17,0100,32.8,-117.6,0,0 days,0.0,3.4947882,1.3960218
2020-01-17,0200,34.8,-119.1,0,0 days,0.0,0.6462308,1.5038023
2020-01-17,0200,34.8,-118.85,0,0 days,0.0,0.5090238,1.8985777
2020-01-17,0200,34.8,-118.6,0,0 days,0.0,1.2950345,2.8390074
2020-01-17,0200,34.8,-118.35,0,0 days,0.0,2.7125149,4.3268614
2020-01-17,0200,34.8,-118.1,0,0 days,0.0,4.2028713,5.074237
2020-01-17,0200,34.8,-117.85,0,0 days,0.0,4.4531155,4.8668394
2020-01-17,0200,34.8,-117.6,0,0 days,0.0,3.8235989,4.584613
2020-01-17,0200,34.55,-119.1,0,0 days,0.0,0.2474271,1.4027891
2020-01-17,0200,34.55,-118.85,0,0 days,0.0,0.5439359,1.9505186
2020-01-17,0200,34.55,-118.6,0,0 days,0.0,1.1385404,2.8398619
2020-01-17,0200,34.55,-118.35,0,0 days,0.0,1.4617826,3.631732
2020-01-17,0200,34.55,-118.1,0,0 days,0.0,2.2669582,4.1295958
2020-01-17,0200,34.55,-117.85,0,0 days,0.0,2.1557522,4.00368
2020-01-17,0200,34.55,-117.6,0,0 days,0.0,1.8654691,4.2177305
2020-01-17,0200,34.3,-119.1,0,0 days,0.0,-0.24524868,1.5945005
2020-01-17,0200,34.3,-118.85,0,0 days,0.0,0.30602086,1.8448057
2020-01-17,0200,34.3,-118.6,0,0 days,0.0,0.4028226,1.9074888
2020-01-17,0200,34.3,-118.35,0,0 days,0.0,0.4633695,2.3786802
2020-01-17,0200,34.3,-118.1,0,0 days,0.0,0.4366361,2.4409971
2020-01-17,0200,34.3,-117.85,0,0 days,0.0,0.563223,2.3637877
2020-01-17,0200,34.3,-117.6,0,0 days,0.0,0.8050443,2.7356138
2020-01-17,0200,34.05,-119.1,0,0 days,0.0,-0.568735,3.343524
2020-01-17,0200,34.05,-118.85,0,0 days,0.0,0.3087064,2.6564512
2020-01-17,0200,34.05,-118.6,0,0 days,0.0,0.49120152,2.404376
2020-01-17,0200,34.05,-118.35,0,0 days,0.0,0.406973,1.7830381
2020-01-17,0200,34.05,-118.1,0,0 days,0.0,0.3897611,1.6098204
2020-01-17,0200,34.05,-117.85,0,0 days,0.0,0.50182164,1.461688
2020-01-17,0200,34.05,-117.6,0,0 days,0.0,0.63084996,1.7472105
2020-01-17,0200,33.8,-119.1,0,0 days,0.0,-0.30652797,4.6100035
2020-01-17,0200,33.8,-118.85,0,0 days,0.0,0.6389066,3.7268248
2020-01-17,0200,33.8,-118.6,0,0 days,0.0,1.3251859,2.8796568
2020-01-17,0200,33.8,-118.35,0,0 days,0.0,1.3577787,2.1900816
2020-01-17,0200,33.8,-118.1,0,0 days,0.0,1.0812894,1.8028135
2020-01-17,0200,33.8,-117.85,0,0 days,0.0,0.9702054,1.6028624
2020-01-17,0200,33.8,-117.6,0,0 days,0.0,0.78380406,1.6313658
2020-01-17,0200,33.55,-119.1,0,0 days,0.0,0.37914097,4.748004
2020-01-17,0200,33.55,-118.85,0,0 days,0.0,1.3992826,3.6181822
2020-01-17,0200,33.55,-118.6,0,0 days,0.0,2.233511,2.8906431
2020-01-17,0200,33.55,-118.35,0,0 days,0.0,2.421255,2.7748594
2020-01-17,0200,33.55,-118.1,0,0 days,0.0,2.1022854,2.559039
2020-01-17,0200,33.55,-117.85,0,0 days,0.0,1.5256253,2.14931
2020-01-17,0200,33.55,-117.6,0,0 days,0.0,1.1740628,1.9138975
2020-01-17,0200,33.3,-119.1,0,0 days,0.0,0.93810093,4.624957
2020-01-17,0200,33.3,-118.85,0,0 days,0.0,1.9033109,3.373126
2020-01-17,0200,33.3,-118.6,0,0 days,0.0,2.8380032,2.7685728
2020-01-17,0200,33.3,-118.35,0,0 days,0.0,3.0161037,2.7246885
2020-01-17,0200,33.3,-118.1,0,0 days,0.0,2.698965,2.7649107
2020-01-17,0200,33.3,-117.85,0,0 days,0.0,2.2100735,2.4993467
2020-01-17,0200,33.3,-117.6,0,0 days,0.0,1.7569486,2.1499205
2020-01-17,0200,33.05,-119.1,0,0 days,0.0,1.2147123,4.5270567
2020-01-17,0200,33.05,-118.85,0,0 days,0.0,1.646475,3.505145
2020-01-17,0200,33.05,-118.6,0,0 days,0.0,2.6216946,2.821063
2020-01-17,0200,33.05,-118.35,0,0 days,0.0,3.3091946,2.4427671
2020-01-17,0200,33.05,-118.1,0,0 days,0.0,3.2149563,2.3335142
2020-01-17,0200,33.05,-117.85,0,0 days,0.0,2.9709377,2.1939268
2020-01-17,0200,33.05,-117.6,0,0 days,0.0,2.6058254,1.8508482
2020-01-17,0200,32.8,-119.1,0,0 days,0.0,1.3185941,4.42348
2020-01-17,0200,32.8,-118.85,0,0 days,0.0,1.6174222,3.520831
2020-01-17,0200,32.8,-118.6,0,0 days,0.0,2.5423489,2.6396666
2020-01-17,0200,32.8,-118.35,0,0 days,0.0,3.376089,2.1512632
2020-01-17,0200,32.8,-118.1,0,0 days,0.0,3.6696682,1.9574156
2020-01-17,0200,32.8,-117.85,0,0 days,0.0,3.3882961,1.8371153
2020-01-17,0200,32.8,-117.6,0,0 days,0.0,3.0139065,1.468585
2020-01-17,0300,34.8,-119.1,0,0 days,0.0,0.9482376,1.0960302
2020-01-17,0300,34.8,-118.85,0,0 days,0.0,1.0931351,1.0553808
2020-01-17,0300,34.8,-118.6,0,0 days,0.0,1.518306,1.5369482
2020-01-17,0300,34.8,-118.35,0,0 days,0.0,2.375728,2.965537
2020-01-17,0300,34.8,-118.1,0,0 days,0.0,3.4412796,4.5983496
2020-01-17,0300,34.8,-117.85,0,0 days,0.0,3.5435746,5.16854
2020-01-17,0300,34.8,-117.6,0,0 days,0.0,3.089351,5.1242285
2020-01-17,0300,34.55,-119.1,0,0 days,0.0,0.66222686,1.3356543
2020-01-17,0300,34.55,-118.85,0,0 days,0.0,0.7801468,1.8683691
2020-01-17,0300,34.55,-118.6,0,0 days,0.0,0.9848587,2.335044
2020-01-17,0300,34.55,-118.35,0,0 days,0.0,0.92260283,2.8133154
2020-01-17,0300,34.55,-118.1,0,0 days,0.0,1.5323441,3.929038
2020-01-17,0300,34.55,-117.85,0,0 days,0.0,1.7672074,4.3503027
2020-01-17,0300,34.55,-117.6,0,0 days,0.0,1.6530716,4.6863623
2020-01-17,0300,34.3,-119.1,0,0 days,0.0,0.017939746,1.7597265
2020-01-17,0300,34.3,-118.85,0,0 days,0.0,0.1973831,2.0623388
2020-01-17,0300,34.3,-118.6,0,0 days,0.0,-0.024906933,2.046836
2020-01-17,0300,34.3,-118.35,0,0 days,0.0,-0.16309053,2.1556005
2020-01-17,0300,34.3,-118.1,0,0 days,0.0,0.07152861,2.1400976
2020-01-17,0300,34.3,-117.85,0,0 days,0.0,0.6442825,2.42562
2020-01-17,0300,34.3,-117.6,0,0 days,0.0,0.954097,2.9157324
2020-01-17,0300,34.05,-119.1,0,0 days,0.0,-0.4432419,4.008628
2020-01-17,0300,34.05,-118.85,0,0 days,0.0,-0.5732468,3.3568945
2020-01-17,0300,34.05,-118.6,0,0 days,0.0,-0.67944795,2.9610205
2020-01-17,0300,34.05,-118.35,0,0 days,0.0,-0.29895478,2.2356787
2020-01-17,0300,34.05,-118.1,0,0 days,0.0,0.153804,1.9261084
2020-01-17,0300,34.05,-117.85,0,0 days,0.0,0.71325225,1.6210546
2020-01-17,0300,34.05,-117.6,0,0 days,0.0,0.7980911,1.8225927
2020-01-17,0300,33.8,-119.1,0,0 days,0.0,-0.5463913,6.1244726
2020-01-17,0300,33.8,-118.85,0,0 days,0.0,-0.7224167,5.2454443
2020-01-17,0300,33.8,-118.6,0,0 days,0.0,-0.2656296,3.9297705
