longitude,latitude,elevation,slope,aspect,vegetation_cover,vegetation_type,fuel_vegetation_cover,fuel_vegetation_height
-118.521521,33.299054,-5037.898618,16547.418798,-5037.898618,-5032.44086,-1419.90169,-5032.44086,-5032.44086
-118.510709,33.299054,-1017.899441,-410.227841,-1017.899441,-1008.019243,5531.774053,-1008.019243,-1008.019243
-118.34853,33.299054,-0.293293,0.014872,0.027439,11.0,7292.0,11.0,11.0
-118.337718,33.299054,18.8625,5.683522,12.373125,22.58,7504.915,17.384375,32.934375
-118.326906,33.299054,55.7025,12.496133,25.9975,82.219375,7463.316875,43.8975,163.715625
-118.316094,33.299054,20.29375,6.654472,14.228125,40.7425,7406.041875,25.67625,78.6325
-118.251222,33.299054,-945.937143,-398.97442,-945.937143,-935.977778,5656.216508,-935.977778,-935.977778
-118.24041,33.299054,-6874.3125,22887.244497,-6874.3125,-6870.875,-4595.5625,-6870.875,-6870.875
-118.532333,33.308037,-7493.108108,22220.116597,-7493.108108,-7490.351351,-5665.628993,-7490.351351,-7490.351351
-118.521521,33.308037,-2053.666667,427.430101,-2053.666667,-2044.925926,3740.649832,-2044.925926,-2044.925926
-118.445837,33.308037,-0.005625,0.003484,0.0075,11.0,7292.0,11.0,11.0
-118.435025,33.308037,-0.605,0.041047,0.065625,11.0,7292.0,11.0,11.0
-118.424213,33.308037,-0.3675,0.02439,0.155625,11.0,7292.0,11.0,11.0
-118.359341,33.308037,-0.248125,0.228435,0.4825,11.1875,7309.89875,11.1875,11.1875
-118.34853,33.308037,70.67125,14.473287,32.09375,75.65,7772.803125,42.528125,138.45375
-118.337718,33.308037,267.659375,26.745064,57.016875,185.1225,7555.31625,93.66375,399.224375
-118.326906,33.308037,304.50375,24.945866,50.21125,233.334375,7146.4425,112.048125,510.87375
-118.316094,33.308037,221.160366,24.869126,49.614024,190.242073,7304.881098,94.237195,419.535976
-118.305282,33.308037,50.099375,10.164188,21.411875,49.505625,7355.133125,30.831875,94.880625
-118.251222,33.308037,-268.723125,-255.774539,-268.723125,-258.01875,6827.304375,-258.01875,-258.01875
-118.24041,33.308037,-6015.658537,17779.027365,-6015.658537,-6011.276423,-3110.715447,-6011.276423,-6011.276423
-118.543145,33.31702,-9999.0,29402.455285,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-118.532333,33.31702,-2780.334184,6169.300232,-2780.334184,-2772.392857,2484.043367,-2772.392857,-2772.392857
-118.467461,33.31702,-0.714375,0.011034,0.01875,11.0,7292.0,11.0,11.0
-118.456649,33.31702,2.3625,1.755503,3.58,18.98875,7368.56125,14.8525,26.859375
-118.445837,33.31702,15.255488,6.089233,12.128049,42.925,7507.792073,26.153049,75.144512
-118.435025,33.31702,33.0,8.9768,18.2925,65.445,7491.630625,36.986875,129.325
-118.424213,33.31702,25.698125,6.606852,13.359375,92.23,7364.308125,48.328125,186.868125
-118.413401,33.31702,9.22625,3.648084,7.369375,60.94625,7306.203125,33.479375,118.194375
-118.402589,33.31702,5.195625,3.101725,6.344375,37.6125,7333.421875,22.94375,66.088125
-118.391777,33.31702,11.146951,5.327781,10.903049,50.018293,7417.045122,28.560366,90.353049
-118.380965,33.31702,16.07375,6.965497,15.915625,16.5875,7608.6225,15.60375,19.32625
-118.370153,33.31702,77.19625,14.295587,32.811875,49.171875,7829.485,31.55875,84.54625
-118.359341,33.31702,158.755625,23.830458,52.331875,125.22375,7725.810625,66.476875,260.22625
-118.34853,33.31702,236.214634,27.99881,56.459146,204.090244,7339.657927,101.561585,455.510366
-118.337718,33.31702,342.055625,25.238548,50.93375,209.051875,7154.76,109.535,534.064375
-118.326906,33.31702,401.434375,22.56276,44.693125,223.896875,7134.365625,111.81375,540.3775
-118.316094,33.31702,351.645,24.421178,49.386875,203.906875,7232.666875,103.455625,485.654375
-118.305282,33.31702,86.05875,15.139798,31.620625,63.06,7399.681875,40.7425,124.900625
-118.251222,33.31702,-31.246875,-29.741225,-31.246875,-20.28125,7237.965625,-20.28125,-20.28125
-118.24041,33.31702,-5050.441048,15358.082462,-5050.441048,-5044.997089,-1441.590975,-5044.997089,-5044.997089
-118.543145,33.326004,-4504.22243,19326.05354,-4504.22243,-4498.17757,-497.029907,-4498.17757,-4498.17757
-118.532333,33.326004,-579.210366,-565.083284,-579.210366,-568.847561,6290.387195,-568.847561,-568.847561
-118.478273,33.326004,-1.035366,0.049375,0.090854,11.0,7292.0,11.0,11.0
-118.467461,33.326004,15.968293,5.395598,10.268293,56.323171,7559.903049,30.904268,94.672561
-118.456649,33.326004,118.10125,13.969661,27.21125,191.28125,7551.423125,92.080625,396.626875
-118.445837,33.326004,190.391875,14.915796,29.44125,221.75625,7396.814375,108.108125,487.69
-118.435025,33.326004,239.180625,15.770375,30.280625,233.233125,7272.330625,112.45875,514.1825
-118.424213,33.326004,186.84939,13.788221,25.504268,233.588415,7132.897561,112.54878,512.607927
-118.413401,33.326004,169.195122,16.834622,31.567073,226.164634,7165.460366,109.093293,495.168902
-118.402589,33.326004,181.2725,21.69066,43.068125,218.046875,7190.130625,106.92625,483.265
-118.391777,33.326004,175.990244,26.559233,54.45122,218.579878,7309.783537,108.718293,488.737195
-118.380965,33.326004,209.71875,31.735277,68.146875,159.675,7683.61625,90.535,396.363125
-118.370153,33.326004,369.154878,28.638905,58.50061,194.392073,7506.665854,100.006098,432.95
-118.359341,33.326004,394.525,22.95003,45.8,222.005625,7155.0675,107.843125,489.50875
-118.34853,33.326004,273.71875,23.454123,48.09,199.34125,7207.698125,99.705625,461.18875
-118.337718,33.326004,190.068125,22.988697,45.75,191.541875,7176.591875,103.7725,524.293125
-118.326906,33.326004,256.109146,25.366434,51.103049,202.785976,7136.301829,108.912195,556.014634
-118.316094,33.326004,246.019375,26.366449,53.77625,181.94875,7217.266875,99.0425,491.78
-118.305282,33.326004,52.05375,11.369338,24.555625,64.88375,7356.669375,38.96375,139.49875
-118.251222,33.326004,-37.49625,-35.689471,-37.49625,-26.5375,7227.15875,-26.5375,-26.5375
-118.24041,33.326004,-4574.18138,18128.687686,-4574.18138,-4568.213483,-618.008026,-4568.213483,-4568.213483
-118.543145,33.334987,-1993.696846,10861.055919,-1993.696846,-1984.890132,3844.354018,-1984.890132,-1984.890132
-118.478273,33.334987,4.67,3.329849,7.025,28.938125,7530.798125,19.525,41.95375
-118.467461,33.334987,134.563415,16.794425,32.940854,181.126829,7543.019512,87.901829,370.452439
-118.456649,33.334987,294.511875,13.496728,25.541875,227.455625,7169.326875,109.839375,501.761875
-118.445837,33.334987,376.859146,14.305175,26.413415,223.460976,7243.22439,109.871951,510.554878
-118.435025,33.334987,387.568125,13.486615,25.47,220.489375,7302.573125,110.50125,517.383125
-118.424213,33.334987,349.899375,14.092334,27.493125,228.059375,7194.26,112.2625,515.713125
-118.413401,33.334987,349.967683,16.156214,31.0,230.618902,7153.079268,111.957317,514.985976
-118.402589,33.334987,379.88875,19.05235,37.61125,216.045,7229.985625,108.4725,487.006875
-118.391777,33.334987,388.332317,20.56514,40.010366,217.280488,7264.801829,109.59939,494.984146
-118.380965,33.334987,290.62875,27.691255,57.4775,217.06375,7269.41375,111.291875,501.239375
-118.370153,33.334987,288.468125,28.415796,60.67,210.47,7280.511875,110.62375,507.21125
-118.359341,33.334987,411.67375,20.464604,40.475625,217.275625,7202.34375,107.503125,495.97875
-118.34853,33.334987,315.251829,23.559191,45.79939,219.237195,7163.042683,108.607317,507.610366
-118.337718,33.334987,126.6,19.903629,39.099375,195.46125,7303.675,99.04375,461.024375
-118.326906,33.334987,104.5825,18.162602,36.565,156.815625,7303.993125,86.38875,419.35
-118.316094,33.334987,110.2075,20.371802,40.52625,155.244375,7223.8175,83.68125,396.43625
-118.305282,33.334987,3.634146,1.943486,3.70122,15.653049,7315.291463,14.087805,20.134146
-118.251222,33.334987,-1768.573125,-1683.353361,-1768.573125,-1759.51875,4233.654375,-1759.51875,-1759.51875
-118.24041,33.334987,-8248.433234,22418.698606,-8248.433234,-8246.507418,-6971.792285,-8246.507418,-8246.507418
-118.553957,33.34397,-9999.0,28872.988697,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-118.543145,33.34397,-1562.123856,2168.658537,-1562.123856,-1552.842365,4590.661506,-1552.842365,-1552.842365
-118.489085,33.34397,-0.703049,0.262344,0.782317,11.618902,7323.584146,11.454878,11.95
-118.478273,33.34397,88.931098,13.710886,26.367073,153.037805,7574.085976,74.609146,304.670122
-118.467461,33.34397,286.033537,16.452112,30.937805,219.582927,7293.883537,107.453049,485.287195
-118.456649,33.34397,359.70375,15.994051,30.818125,217.528125,7272.15125,108.3075,509.725
-118.445837,33.34397,328.911875,15.917538,31.30125,219.96,7217.624375,110.58875,532.433125
-118.435025,33.34397,311.334146,16.244497,30.463415,228.3,7220.052439,112.311585,531.092683
-118.424213,33.34397,308.959756,15.301011,28.696951,227.22622,7274.866463,110.409756,508.272561
-118.413401,33.34397,329.429268,16.64069,31.290244,227.92439,7272.270122,110.669512,510.931707
-118.402589,33.34397,328.3825,18.374182,35.68,226.871875,7224.730625,110.535,514.4025
-118.391777,33.34397,410.541875,18.350174,36.49875,221.9725,7272.325,109.211875,504.78125
-118.380965,33.34397,463.59125,18.602023,36.51375,224.09875,7301.154375,110.205,499.155
-118.370153,33.34397,376.254268,24.762641,49.259146,231.372561,7242.586585,112.710976,508.968293
-118.359341,33.34397,414.989375,18.619869,36.96,219.705625,7375.21875,109.739375,499.146875
-118.34853,33.34397,338.745,21.296748,43.3725,217.161875,7236.766875,106.4375,490.73375
-118.337718,33.34397,145.365,21.036288,41.496875,181.99125,7251.820625,92.668125,422.12125
-118.326906,33.34397,35.581707,11.534801,21.903049,55.538415,7347.437805,36.375,115.271951
-118.316094,33.34397,21.520625,6.666865,13.441875,43.435625,7297.276875,28.440625,104.23375
-118.251222,33.34397,-2495.73756,5050.463415,-2495.73756,-2487.483146,2976.188604,-2487.483146,-2487.483146
-118.24041,33.34397,-9999.0,31789.719215,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-118.553957,33.352953,-6976.046512,24259.711382,-6976.046512,-6972.72093,-4771.488372,-6972.72093,-6972.72093
-118.543145,33.352953,-1094.134725,-658.687686,-1094.134725,-1084.338393,5399.942441,-1084.338393,-1084.338393
-118.489085,33.352953,15.710625,5.406306,10.610625,69.011875,7510.3325,36.56875,121.508125
-118.478273,33.352953,188.145625,15.256098,30.01875,225.910625,7330.27,108.278125,481.186875
-118.467461,33.352953,256.6775,13.889082,26.99625,220.974375,7258.636875,106.4375,486.018125
-118.456649,33.352953,252.153125,17.323617,33.54375,223.1475,7168.21375,109.899375,517.594375
-118.445837,33.352953,240.35061,16.214753,30.642683,197.05061,7227.084756,98.921951,460.297561
-118.435025,33.352953,235.054375,12.573468,24.271875,207.55625,7504.696875,98.893125,428.399375
-118.424213,33.352953,250.8125,14.978513,29.82,213.51,7326.098125,104.288125,475.218125
-118.413401,33.352953,283.7375,16.365854,32.390625,218.423125,7286.685625,107.786875,499.005
-118.402589,33.352953,308.754375,15.023795,28.723125,222.695,7405.809375,108.769375,499.773125
-118.391777,33.352953,332.361585,17.5116,32.959756,220.184756,7234.466463,107.514634,494.304878
-118.380965,33.352953,423.519375,16.40809,31.489375,237.07,7373.106875,110.595,496.77375
-118.370153,33.352953,424.375,11.890825,23.0775,243.64875,7692.9825,112.38,501.643125
-118.359341,33.352953,424.85125,13.125521,25.03625,215.76875,7529.37375,103.2175,460.5725
-118.34853,33.352953,341.514024,21.247472,41.012805,192.613415,7252.235366,97.262805,448.757317
-118.337718,33.352953,145.86,24.059488,48.275,187.0575,7180.911875,99.449375,486.024375
-118.326906,33.352953,22.504375,8.236934,16.810625,52.136875,7313.0725,31.81375,112.526875
-118.262034,33.352953,-24.387805,-23.79298,-24.387805,-13.414634,7249.826829,-13.414634,-13.414634
-118.251222,33.352953,-3903.63035,14368.913742,-3903.63035,-3896.924773,541.557717,-3896.924773,-3896.924773
-118.553957,33.361936,-7647.691211,20564.817073,-7647.691211,-7645.104513,-5932.945368,-7645.104513,-7645.104513
-118.543145,33.361936,-1068.643125,-1017.149911,-1068.643125,-1058.81875,5444.024375,-1058.81875,-1058.81875
-118.489085,33.361936,12.40875,4.276026,8.335625,56.095,7501.6925,31.5775,98.814375
-118.478273,33.361936,109.292073,18.612136,35.736585,210.970732,7319.903659,104.908537,485.312805
-118.467461,33.361936,131.990854,17.624274,34.309756,217.615854,7212.017073,105.852439,485.17622
-118.456649,33.361936,180.519375,16.560976,31.835625,209.175625,7225.483125,102.39,466.884375
-118.445837,33.361936,254.095,14.868757,29.139375,224.72125,7152.398125,110.434375,509.579375
-118.435025,33.361936,277.385,17.419393,33.696875,218.804375,7197.76375,108.608125,500.464375
-118.424213,33.361936,303.160976,18.644259,35.519512,212.582927,7198.617683,106.579268,499.633537
-118.413401,33.361936,310.037805,18.28257,34.669512,221.366463,7182.62622,109.523171,510.443293
-118.402589,33.361936,357.118125,15.894111,30.369375,230.97875,7187.433125,112.4625,520.249375
-118.391777,33.361936,353.451875,13.942509,27.115,226.075,7279.33375,110.30875,505.18375
-118.380965,33.361936,369.37625,14.672814,27.926875,225.160625,7268.793125,107.7275,487.266875
-118.370153,33.361936,379.075,16.627008,31.582927,216.657927,7573.515854,103.532927,464.882317
-118.359341,33.361936,277.669375,22.335515,44.308125,207.8325,7201.0925,107.25125,523.516875
-118.34853,33.361936,185.51,22.893728,46.696875,198.12625,7140.96,107.816875,551.521875
-118.337718,33.361936,62.608125,12.644854,25.1325,104.7275,7221.784375,60.403125,291.32875
-118.326906,33.361936,0.718293,1.007733,2.037805,14.213415,7300.555488,12.564634,17.870122
-118.262034,33.361936,-2335.010029,1988.84669,-2335.010029,-2326.578797,3254.130372,-2326.578797,-2326.578797
-118.251222,33.361936,-9592.949239,26223.848899,-9592.949239,-9592.502538,-9296.827411,-9592.502538,-9592.502538
-118.553957,33.370919,-9384.536313,22990.856633,-9384.536313,-9383.860335,-8936.424581,-9383.860335,-9383.860335
-118.543145,33.370919,-1852.606599,-1269.066032,-1852.606599,-1843.64467,4088.337563,-1843.64467,-1843.64467
-118.489085,33.370919,0.094375,0.92326,1.884375,15.6525,7385.093125,13.648125,18.9625
-118.478273,33.370919,54.65125,14.64518,29.33875,162.5,7547.3125,82.40375,350.105625
-118.467461,33.370919,129.919375,14.61324,28.79,211.40125,7285.2475,103.696875,469.46
-118.456649,33.370919,183.27875,12.211779,23.075,220.08375,7283.368125,107.524375,493.66875
-118.445837,33.370919,268.970732,16.474123,31.029878,228.465854,7188.34878,112.42561,525.377439
-118.435025,33.370919,363.41125,21.430696,42.581875,224.42,7137.436875,112.03125,523.810625
-118.424213,33.370919,423.67375,20.515099,41.875625,216.906875,7176.445625,109.36875,509.783125
-118.413401,33.370919,389.670625,17.463415,33.945625,226.386875,7215.571875,110.4025,503.7975
-118.402589,33.370919,343.04625,17.500297,34.019375,224.78625,7177.6825,110.67875,515.54375
-118.391777,33.370919,397.47378,16.470553,30.831707,231.790854,7189.87378,112.789024,516.164634
-118.380965,33.370919,361.586875,18.813206,36.909375,213.125,7196.966875,106.18375,495.054375
-118.370153,33.370919,280.681875,21.492451,43.47375,217.2225,7174.5925,108.65625,513.77875
-118.359341,33.370919,121.165625,21.48483,42.64625,196.936875,7193.17875,105.2675,522.57
-118.34853,33.370919,34.712195,11.277811,21.842683,97.403659,7228.64878,56.52561,267.10122
-118.337718,33.370919,-0.540625,0.114218,0.22125,11.145625,7291.875,11.064375,11.318125
-118.272846,33.370919,-946.727626,262.124926,-946.727626,-936.769131,5654.849546,-936.769131,-936.769131
-118.262034,33.370919,-5558.402757,17079.94765,-5558.402757,-5553.517611,-2319.995406,-5553.517611,-5553.517611
-118.575581,33.379902,-180.704819,27934.491969,-180.704819,-169.903614,6979.512048,-169.903614,-169.903614
-118.564769,33.379902,-2333.732448,19703.318235,-2333.732448,-2325.29981,3256.339658,-2325.29981,-2325.29981
-118.553957,33.379902,-3508.02905,11591.78223,-3508.02905,-3500.888268,1225.660335,-3500.888268,-3500.888268
-118.543145,33.379902,-1001.79017,-675.882695,-1001.79017,-991.89225,5559.63138,-991.89225,-991.89225
-118.489085,33.379902,-1.251875,0.042832,0.18125,11.0,7292.0,11.0,11.0
-118.478273,33.379902,20.984146,8.158239,15.282317,82.818902,7449.534756,44.888415,161.939634
-118.467461,33.379902,79.785366,13.037478,24.072561,194.914634,7396.906098,96.621341,430.419512
-118.456649,33.379902,141.79375,13.557406,25.87625,210.9275,7285.139375,103.82375,475.71375
-118.445837,33.379902,206.374375,17.310685,34.966875,212.740625,7241.71,108.753125,525.661875
-118.435025,33.379902,283.193125,19.835812,39.34,217.77375,7132.64125,111.33125,541.048125
-118.424213,33.379902,424.717683,23.798334,46.631707,218.268293,7148.861585,110.589024,523.325
-118.413401,33.379902,466.38125,19.35931,38.015625,213.6125,7246.538125,105.425,481.83875
-118.402589,33.379902,379.293125,15.914932,30.684375,229.47875,7203.31125,110.73875,510.166875
-118.391777,33.379902,350.0625,18.336818,37.013125,213.779375,7252.689375,106.19125,489.640625
-118.380965,33.379902,221.43625,24.715645,49.7625,198.93,7194.121875,107.058125,530.649375
-118.370153,33.379902,225.49878,25.17787,49.046951,209.454268,7128.515244,110.504268,549.982317
-118.359341,33.379902,81.1975,15.916716,32.23875,123.391875,7215.7825,68.463125,324.71
-118.34853,33.379902,-0.480625,0.246225,0.505625,11.83,7297.2775,11.526875,13.89375
-118.283658,33.379902,-84.847911,2027.86972,-84.847911,-73.941253,7145.274804,-73.941253,-73.941253
-118.272846,33.379902,-1686.339286,20858.249256,-1686.339286,-1677.194444,4375.859127,-1677.194444,-1677.194444
-118.262034,33.379902,-9999.0,30395.858304,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
-118.564769,33.388885,-30.503356,-10.248662,-30.503356,-19.536913,7239.251373,-19.536913,-19.536913
-118.478273,33.388885,24.93375,7.854239,15.52375,109.87,7692.72375,56.478125,219.145625
-118.467461,33.388885,63.339024,12.909988,24.440854,205.632927,7549.222561,101.503659,452.30061
-118.456649,33.388885,138.08125,12.892921,24.378125,221.423125,7364.46125,107.6675,490.723125
-118.445837,33.388885,177.07622,12.522308,23.017683,215.404268,7301.568902,104.943902,475.547561
-118.435025,33.388885,226.884375,14.288519,27.160625,227.2025,7170.63125,111.69125,522.6475
-118.424213,33.388885,309.528125,15.901361,32.04875,220.468125,7174.323125,111.60125,539.13625
-118.413401,33.388885,411.063125,14.128495,26.803125,220.34875,7221.96875,108.98375,515.129375
-118.402589,33.388885,458.164634,18.285544,34.608537,200.355488,7266.087805,101.90122,477.816463
-118.391777,33.388885,306.512195,21.289709,40.954878,204.740854,7255.206707,103.916463,485.575
-118.380965,33.388885,132.423125,18.292683,35.605625,207.004375,7223.64125,106.69625,521.2075
-118.370153,33.388885,53.611875,14.536005,29.41375,147.040625,7265.345,81.0175,395.809375
-118.359341,33.388885,7.77,3.328971,6.98,28.47375,7289.089375,19.8725,58.0425
-118.489085,33.397868,1.083125,1.888757,4.069375,26.205,7433.738125,17.701875,33.445625
