latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.38221,-117.89396,367,0.54,0.68,17-09-2020,2147,N20,VIIRS,h,2,297.33,90.66,D,0
34.38114,-117.91916,367,0.54,0.68,17-09-2020,2147,N20,VIIRS,h,2,303.28,17.05,D,0
34.38095,-117.92336,367,0.54,0.68,17-09-2020,2147,N20,VIIRS,h,2,302.38,21.22,D,0
34.38077,-117.92775,367,0.54,0.68,17-09-2020,2147,N20,VIIRS,h,2,301.73,21.22,D,0
34.38052,-117.93331,367,0.54,0.68,17-09-2020,2147,N20,VIIRS,h,2,304.93,51.67,D,0
34.38131,-117.91498,344.58,0.54,0.68,17-09-2020,2147,N20,VIIRS,n,2,299.74,17.05,D,0
34.38021,-117.94057,355.43,0.54,0.68,17-09-2020,2147,N20,VIIRS,n,2,309.61,51.67,D,0
34.38484,-117.83267,356.03,0.55,0.68,17-09-2020,2147,N20,VIIRS,l,2,291.55,18.52,D,0
34.38447,-117.8412,356.11,0.55,0.68,17-09-2020,2147,N20,VIIRS,l,2,292.46,28.96,D,0
34.38287,-117.87856,356.03,0.55,0.68,17-09-2020,2147,N20,VIIRS,l,2,291.85,96.94,D,0
34.37991,-117.94769,294.88,0.54,0.68,17-09-2020,2147,N20,VIIRS,l,2,318.09,70.25,D,0
34.38695,-117.92995,367,0.54,0.68,17-09-2020,2147,N20,VIIRS,h,2,305.36,53.24,D,0
34.38678,-117.93393,367,0.54,0.68,17-09-2020,2147,N20,VIIRS,h,2,309.15,211.86,D,0
34.38924,-117.87701,353.95,0.55,0.68,17-09-2020,2147,N20,VIIRS,n,2,290.25,25.28,D,0
34.38871,-117.8892,352.39,0.54,0.68,17-09-2020,2147,N20,VIIRS,n,2,308.11,56.12,D,0
34.38849,-117.89436,351.82,0.54,0.68,17-09-2020,2147,N20,VIIRS,n,2,307.68,85.62,D,0
34.38812,-117.90281,353.92,0.54,0.68,17-09-2020,2147,N20,VIIRS,n,2,295.97,85.62,D,0
34.38747,-117.9179,353.46,0.54,0.68,17-09-2020,2147,N20,VIIRS,n,2,297.32,29.85,D,0
34.38628,-117.94539,340.35,0.54,0.68,17-09-2020,2147,N20,VIIRS,n,2,308.46,85.06,D,0
34.38898,-117.88301,356.42,0.55,0.68,17-09-2020,2147,N20,VIIRS,l,2,297.85,56.12,D,0
34.3873,-117.92189,356.41,0.54,0.68,17-09-2020,2147,N20,VIIRS,l,2,302.25,29.85,D,0
34.38945,-117.86799,307.34,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,273.8,1.18,N,0
34.38843,-117.86333,319.77,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,272.66,1.84,N,0
34.38583,-117.85152,303.77,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,267.92,0.86,N,0
34.38468,-117.84635,306.37,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,270.09,0.86,N,0
34.39041,-117.87233,306.55,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,276.14,1.18,N,0
34.38359,-117.84139,305.52,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,270.75,1.08,N,0
34.38238,-117.83593,310.98,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,269.78,1.08,N,0
34.40166,-117.9437,325.99,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,293.17,6.39,N,0
34.39567,-117.91639,321.2,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,282.21,4.91,N,0
34.39464,-117.91173,325.74,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,286.94,3.23,N,0
34.38837,-117.88327,352.39,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,290.23,9.11,N,0
34.38729,-117.8784,340.37,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,284.46,9.11,N,0
34.38444,-117.86546,343.66,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,282.01,3.04,N,0
34.3832,-117.85983,322.33,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,276.05,3.04,N,0
34.39356,-117.90681,315.76,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,286.76,3.23,N,0
34.38642,-117.87442,306.56,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,274.5,2.92,N,0
34.38549,-117.87022,319.44,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,273.04,2.92,N,0
34.38186,-117.85378,316.14,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,270.04,1.5,N,0
34.38072,-117.84864,309.26,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,269.39,1.5,N,0
34.37954,-117.84329,306.63,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,273.41,1.23,N,0
34.37819,-117.83723,305.03,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,271.12,1.23,N,0
34.37702,-117.83191,304.05,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,271.28,2.31,N,0
34.38426,-117.88484,331.4,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,288.51,9.11,N,0
34.38324,-117.8802,367,0.45,0.47,18-09-2020,1008,N20,VIIRS,h,2,292.94,9.11,N,0
34.38232,-117.87609,326.57,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,280.63,2.92,N,0
34.38039,-117.86732,324.89,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,275.97,3.04,N,0
34.37288,-117.83344,328.72,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,279.61,2.31,N,0
34.38142,-117.87196,314.01,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,273.23,2.92,N,0
34.37922,-117.86201,314.31,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,275.09,3.04,N,0
34.3779,-117.85609,311.36,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,274.02,1.5,N,0
34.37398,-117.8384,306.89,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,274.85,1.23,N,0
34.37193,-117.82914,319.04,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,280.12,2.31,N,0
34.39473,-117.95249,322.92,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,287.48,4.58,N,0
34.38004,-117.88593,330.81,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,291.09,4.53,N,0
34.37909,-117.88165,342.86,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,291.22,4.53,N,0
34.37518,-117.86391,321.91,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,275.31,1.72,N,0
34.3937,-117.94783,308.54,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,280.35,2.21,N,0
34.36109,-117.93865,319.31,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,285.84,1.78,N,0
34.36015,-117.93433,301.85,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,280.54,1.78,N,0
34.35702,-117.94041,313.17,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,278.62,1.78,N,0
34.3561,-117.93615,312.21,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,284.26,1.78,N,0
34.35205,-117.93797,324.56,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,284.58,1.95,N,0
34.35104,-117.9333,300.77,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,279.39,1.35,N,0
34.34997,-117.92838,306.83,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,284.83,1.35,N,0
34.34797,-117.93962,314.46,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,280.44,1.95,N,0
34.34387,-117.94122,305.19,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,282.15,2.39,N,0
34.33978,-117.94286,336.78,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,286.11,2.39,N,0
34.33555,-117.94383,324.49,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,282.31,1.51,N,0
34.33458,-117.93938,301.32,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,281.85,1.71,N,0
34.33113,-117.94395,304.29,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,279.02,1.51,N,0
34.32579,-117.93987,306.27,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,284.1,1.14,N,0
34.31322,-117.94335,295.13,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,276.73,0.72,N,0
34.3,-118.00459,321.27,0.44,0.46,18-09-2020,1008,N20,VIIRS,n,2,279.3,1.6,N,0
34.30303,-118.0184,307.24,0.44,0.46,18-09-2020,1008,N20,VIIRS,n,2,281.93,1.39,N,0
34.30204,-118.01391,308.82,0.44,0.46,18-09-2020,1008,N20,VIIRS,n,2,287.88,2.81,N,0
34.29893,-117.99978,301.25,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,281.38,1.6,N,0
34.2979,-118.01522,344.12,0.44,0.46,18-09-2020,1008,N20,VIIRS,n,2,289.72,2.8,N,0
34.29684,-118.01044,321.15,0.44,0.46,18-09-2020,1008,N20,VIIRS,n,2,288.46,2.8,N,0
34.29892,-118.01989,304.15,0.44,0.46,18-09-2020,1008,N20,VIIRS,n,2,282.21,2.47,N,0
34.29474,-118.00089,311.88,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,285.61,2.17,N,0
34.29261,-118.01134,324.72,0.44,0.46,18-09-2020,1008,N20,VIIRS,n,2,284.21,2.8,N,0
34.29369,-118.01626,296.91,0.44,0.46,18-09-2020,1008,N20,VIIRS,n,2,270.81,2.8,N,0
34.29045,-118.00157,305.44,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,277.77,2.17,N,0
34.2852,-117.99789,320.16,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,280.24,2.72,N,0
34.35084,-117.83485,343.9,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,291.95,6.95,N,0
34.41609,-117.88778,324.06,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,292.21,12.47,N,0
34.41505,-117.88303,367,0.45,0.47,18-09-2020,1008,N20,VIIRS,h,2,296.24,12.47,N,0
34.41402,-117.87836,338.95,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,289.4,12.21,N,0
34.41099,-117.86452,305,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,274.83,2.15,N,0
34.40995,-117.85976,304.93,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,278.08,0.94,N,0
34.40887,-117.85484,302.9,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,274.3,0.94,N,0
34.41209,-117.88985,335.93,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,293.84,12.47,N,0
34.41106,-117.88515,351.86,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,300.69,12.47,N,0
34.41005,-117.88057,341.44,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,295.44,12.21,N,0
34.40699,-117.86661,306.53,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,276.42,2.15,N,0
34.40596,-117.86194,307.51,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,276.14,0.94,N,0
34.40489,-117.85703,304.53,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,274.14,0.94,N,0
34.40266,-117.84687,302.71,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,273.7,2.73,N,0
34.41789,-117.93665,321.67,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,266.27,3.19,N,0
34.41688,-117.93201,349.04,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,289.28,6.62,N,0
34.41587,-117.92741,349.35,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,292.39,6.62,N,0
34.41481,-117.92258,328.12,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,284.7,4.19,N,0
34.4137,-117.9175,331.94,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,280.45,4.19,N,0
34.41251,-117.91207,348.32,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,297.48,23.69,N,0
34.41019,-117.90154,339.94,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,287.27,19.04,N,0
34.40918,-117.89689,338.33,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,291.19,19.04,N,0
34.40814,-117.89214,327.55,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,291.61,5.29,N,0
34.40708,-117.88731,333.01,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,290.59,5.29,N,0
34.4061,-117.88287,344.83,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,286.6,11.65,N,0
34.37402,-117.85871,307.71,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,273.6,1.46,N,0
34.37486,-117.88268,337.79,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,284.61,4.53,N,0
34.38951,-117.94901,314.27,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,281.9,2.21,N,0
34.38845,-117.94418,314.69,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,288.59,2.21,N,0
34.37772,-117.89561,318.46,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,289.56,9.06,N,0
34.37583,-117.88703,318.07,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,284.79,4.53,N,0
34.37192,-117.86939,303.69,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,270.85,1.72,N,0
34.37099,-117.8652,309.35,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,273.72,1.72,N,0
34.36996,-117.8605,304.75,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,274.64,1.46,N,0
34.36869,-117.85479,309.15,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,276.92,1.46,N,0
34.37065,-117.88377,344.61,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,287.98,4.43,N,0
34.35973,-117.8346,335.1,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,290.69,9.23,N,0
34.35867,-117.82982,339.57,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,294.63,8.5,N,0
34.37248,-117.89208,315.17,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,288.88,3.63,N,0
34.36631,-117.88435,326.83,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,283.72,4.43,N,0
34.35471,-117.83217,345.12,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,293.01,8.5,N,0
34.36819,-117.89282,314.15,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,287.33,3.63,N,0
34.3673,-117.88881,318.55,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,286.77,4.43,N,0
34.36583,-117.90231,325.22,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,291.6,5.53,N,0
34.36298,-117.88947,341.93,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,288.41,4.73,N,0
34.36201,-117.8851,338.34,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,286.85,4.73,N,0
34.34972,-117.8298,324.98,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,288.86,6.95,N,0
34.37438,-117.94085,303.64,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,279.51,1.63,N,0
34.3712,-117.92654,309.13,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,284.99,3.9,N,0
34.3639,-117.89362,318.92,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,290.21,6.06,N,0
34.35562,-117.85638,310.18,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,282.33,1.92,N,0
34.35784,-117.88639,332.42,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,284.93,4.73,N,0
34.34689,-117.83717,320.97,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,286.57,6.95,N,0
34.37037,-117.94278,317.83,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,283.92,1.63,N,0
34.35881,-117.89079,315.5,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,284.57,4.73,N,0
34.35679,-117.88168,305.57,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,280.46,2.57,N,0
34.34957,-117.84923,313.68,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,288.58,2.99,N,0
34.3676,-117.88633,328.87,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,285.23,4.77,N,0
34.36849,-117.89046,312.92,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,286.97,2.43,N,0
34.36657,-117.88152,313.3,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,279.21,4.77,N,0
34.35624,-117.83362,319.72,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,290.9,4.45,N,0
34.28722,-118.00709,305.73,0.44,0.46,18-09-2020,1008,N20,VIIRS,n,2,283.42,1.06,N,0
34.28619,-118.00238,297.05,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,269.82,1.06,N,0
34.28303,-118.00817,310.12,0.44,0.46,18-09-2020,1008,N20,VIIRS,n,2,283.69,1.06,N,0
34.28269,-118.00615,307.72,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,282.71,1.99,N,0
34.22786,-117.87569,321.82,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,289.38,8.19,N,0
34.2266,-117.86993,312.29,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,289.43,8.19,N,0
34.22368,-117.87706,338.61,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,298.81,8.19,N,0
34.22247,-117.8715,333.71,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,291.97,8.19,N,0
34.23726,-118.04202,295.69,0.44,0.46,18-09-2020,1008,N20,VIIRS,n,2,270.68,0.56,N,0
34.2333,-118.04424,308.81,0.44,0.46,18-09-2020,1008,N20,VIIRS,n,2,273.51,0.56,N,0
34.22362,-118.06078,295.37,0.44,0.46,18-09-2020,1008,N20,VIIRS,n,2,271.64,0.7,N,0
33.71755,-117.71118,307.19,0.47,0.48,18-09-2020,1008,N20,VIIRS,n,2,291.22,1.02,N,2
34.40515,-117.87855,327.53,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,281.92,11.65,N,0
34.40406,-117.8736,309.83,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,278.19,1.7,N,0
34.40304,-117.86892,307.65,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,275.39,1.7,N,0
34.40205,-117.8644,307.55,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,276.93,1.12,N,0
34.40102,-117.85973,306.41,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,276.24,1.12,N,0
34.39995,-117.85484,304.43,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,274.1,0.99,N,0
34.39877,-117.8495,304.43,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,276.35,0.99,N,0
34.39761,-117.84423,303.88,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,276.08,1.12,N,0
34.39658,-117.83955,302.58,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,274.85,1.12,N,0
34.39447,-117.82992,302.95,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,269.39,0.79,N,0
34.39335,-117.82484,304.46,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,275.55,0.86,N,0
34.40979,-117.91994,333.52,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,286.84,4.19,N,0
34.40854,-117.91425,355.45,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,290.53,23.69,N,0
34.40621,-117.90364,339.04,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,295.9,19.04,N,0
34.40521,-117.89912,342.1,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,297.95,19.04,N,0
34.4031,-117.88952,330.57,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,293.62,5.29,N,0
34.40213,-117.88508,351.35,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,291.96,11.65,N,0
34.4012,-117.88083,346.88,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,297.31,11.65,N,0
34.41274,-117.93342,313.71,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,285.57,6.62,N,0
34.41088,-117.9249,312.62,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,285.92,4.19,N,0
34.4002,-117.8763,310.57,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,281.3,1.7,N,0
34.39917,-117.87164,308.43,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,275.95,1.7,N,0
34.39817,-117.86706,306.09,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,273.22,1.12,N,0
34.39715,-117.86244,305.76,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,274.79,1.12,N,0
34.3961,-117.85764,305.54,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,274.11,0.99,N,0
34.39494,-117.85235,305.25,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,276.86,0.99,N,0
34.39263,-117.8419,303.94,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,274.06,1.12,N,0
34.39164,-117.83739,303.94,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,266.63,0.79,N,0
34.39051,-117.83227,310.54,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,270.61,0.79,N,0
34.38935,-117.827,307.44,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,273.52,0.86,N,0
34.38832,-117.82235,302.16,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,275.03,0.86,N,0
34.40844,-117.93405,340.26,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,290.38,8.87,N,0
34.40576,-117.92185,337.63,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,287.68,9.83,N,0
34.4046,-117.91658,348.5,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,289.74,14.94,N,0
34.40338,-117.91103,342.39,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,288.09,14.94,N,0
34.39815,-117.88725,337.76,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,291.41,4.21,N,0
34.38655,-117.83456,327.45,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,273.41,1.08,N,0
34.41214,-117.95094,314.79,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,283.28,3.28,N,0
34.39722,-117.88301,318.9,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,287.95,4.21,N,0
34.3953,-117.87427,308.32,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,278.06,2.2,N,0
34.39431,-117.86977,306.79,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,275.81,1.18,N,0
34.39331,-117.86521,305.91,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,273.57,1.18,N,0
34.39223,-117.86035,304.86,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,270.19,1.84,N,0
34.39101,-117.8548,304.59,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,271.6,1.84,N,0
34.38976,-117.84914,305.16,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,273.57,0.86,N,0
34.38868,-117.84421,306.9,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,276.58,0.86,N,0
34.3877,-117.83977,308.05,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,269.81,1.08,N,0
34.38528,-117.82881,304.71,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,270.73,1.51,N,0
34.38432,-117.82446,303.29,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,276.02,1.51,N,0
34.40877,-117.9558,329.81,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,291.86,6.09,N,0
34.40781,-117.95142,322.54,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,292.32,3.28,N,0
34.4007,-117.91904,334.85,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,284.56,14.94,N,0
34.39957,-117.91396,349.6,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,302.33,14.94,N,0
34.39849,-117.90902,350.49,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,294.59,18,N,0
34.3974,-117.90405,349.51,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,294.22,18,N,0
34.39326,-117.88527,328.7,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,289.79,4.21,N,0
34.38714,-117.8575,334.56,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,276.28,1.84,N,0
34.40495,-117.93841,318.43,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,290.21,6.51,N,0
34.3923,-117.88092,315.66,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,287.64,2.2,N,0
34.39134,-117.87654,308.14,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,280.11,2.2,N,0
34.36326,-117.88686,351.15,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,290.05,4.77,N,0
34.35123,-117.83113,349.1,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,295.64,20.31,N,0
34.37427,-117.93798,303.31,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,278.02,2.43,N,0
34.37221,-117.92838,307.83,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,284.55,3.11,N,0
34.36698,-117.90406,314.98,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,289.77,3.14,N,0
34.366,-117.89957,319.87,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,291.99,3.14,N,0
34.36507,-117.89524,316.5,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,289.43,2.43,N,0
34.36419,-117.89111,317.73,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,288.23,2.43,N,0
34.35612,-117.85373,312.28,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,281.2,2.19,N,0
34.35235,-117.83632,318.82,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,288.57,4.45,N,0
34.35907,-117.88807,329.32,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,285.19,3.67,N,0
34.35808,-117.88349,321.41,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,282.46,3.67,N,0
34.37029,-117.94014,310.17,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,282.09,3.39,N,0
34.36827,-117.93076,305.09,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,282.61,2.49,N,0
34.35097,-117.85059,306.45,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,285.34,2.91,N,0
34.34837,-117.83859,310.83,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,286.15,2.59,N,0
34.34734,-117.83385,318.64,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,287,2.32,N,0
34.36613,-117.94145,336.33,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,283.42,3.39,N,0
34.35389,-117.88474,337.61,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,287.75,3.67,N,0
34.36195,-117.94264,314.55,0.45,0.47,18-09-2020,1008,N20,VIIRS,n,2,277.33,2.1,N,0
34.21957,-117.87257,354.41,0.71,0.75,18-09-2020,1947,N20,VIIRS,n,2,284.06,22.74,D,0
34.2213,-117.86678,356.3,0.71,0.75,18-09-2020,1947,N20,VIIRS,l,2,289.18,22.74,D,0
